Subject-ID,Label,One Hot,Binary Label,One Hot,CH26_A-PEAK,CH26_A-P2P,CH26_A-RMS,CH26_A-MLocMaxV,CH26_A-MINLocMinV,CH26_A-MAV,CH26_A-MAVFD,CH26_A-MAVFDN,CH26_A-MAVSD,CH26_A-MAVSDN,CH26_F-zc,CH26_F-fmode,CH26_F-bw,CH26_F-cf,CH26_F-fmean,CH26_F-fmed,CH26_S-median,CH26_S-freqpond,CH26_S-area,CH26_S-areapond,CH26_S-me,CH26_S-sd,CH26_E-Aprox,CH26_E-Fuzzy,CH26_E-Sample,CH26_E-Shannon,CH26_E-Spectral,CH26_L-pldf,CH26_L-ldf,CH26_V-var,CH26_V-std,CH26_V-range,CH26_V-intrange,CH26_Sim-cohe_F_median,CH26_Sim-cohe_mean,CH26_Sim-cohe_pond_mean,CH26_Sim-cohe_areapond,CH26_Sim-corr,CH26_Sim-MutInfo,CH25_meanRR,CH25_rmssd,CH25_slopeRR
20120726-09_w_23,level_three,3,level_four,1,10.851,1.745,10.56607878,10.65099257,10.69899601,10.55801171,0.002091264,0.005065064,0.003215275,0.007787431,0,0,0,0,0.1,4.46E-10,131,129.4319352,38.05926557,0.013510566,0.422542207,0.077716443,0.00167203,0.002526957,0.001075954,5.381119959,6.25E-09,3.54E+11,0.997001113,0.170469969,0.41288009,1.751,0.149,256,0.982201079,127.9779675,251.6315719,0.717605452,8.660328876,0.708533013,0.690922173,-0.003138951
20120726-09_w_23,level_one,1,level_four,1,9.522,0.601,9.193961476,9.190881785,9.185757259,9.191615903,0.001493253,0.007189409,0.002521137,0.012138254,0,0,0,0,0.1,3.00E-11,130,129.6293532,37.42151837,0.013284174,0.214407405,0.026954086,0.005857011,0.005955542,0.005377384,5.932156889,2.89E-10,55315764615,0.999933389,0.043140023,0.207701764,0.601,0.389,256,0.984647758,128.0296763,252.2812828,0.315297659,8.579662573,0.751337529,0.738026861,0.010253906
20120726-09_w_23,level_zero,0,level_zero,0,8.764,0.354,8.565638922,8.561686792,8.5631854,8.564975861,0.001139915,0.010693799,0.001975488,0.018532504,0,0,0,0,0.1,3.53E-12,130,129.6737068,37.16779861,0.013194107,0.111842008,0.002872155,0.008160025,0.009628516,0.008216691,5.768589291,1.97E-11,2.73E+11,0.998095277,0.01136268,0.106595871,0.354,0.187,256,0.99106958,127.989535,253.9224449,0.999085984,8.300305933,0.757916617,0.747732268,0.015973772
20120726-09_w_23,level_four,4,level_four,1,9.742,1.275,9.032227526,9.036524138,9.001872576,9.021224707,0.001450639,0.003254245,0.002387567,0.005356071,0,0,0,0,0.1,4.53E-11,130,129.5139553,37.61291347,0.013352117,0.467542793,0.023503119,0.001924138,0.002557371,0.001938754,6.390676485,4.90E-10,1.60E+12,0.998831935,0.1987094,0.445768326,1.275,0.915,256,0.989074004,128.1152458,253.3285524,0.947387927,9.521032923,0.778579764,0.7699853,-0.024107143
20120726-09_w_23,level_two,2,level_four,1,8.856,0.255,8.719317442,8.720930178,8.720719424,8.718988285,0.00128054,0.016899048,0.002211723,0.029187701,0,0,0,0,0.1,5.29E-12,131,130.1911975,37.30265585,0.013241979,0.077993362,0.008436536,0.011253591,0.01273088,0.009052344,5.170234583,2.98E-11,34603217691,0.999727015,0.00574198,0.075775851,0.255,0.136,256,0.990232508,128.0369637,253.7110395,0.026183752,7.437772539,0.790865347,0.771898265,0.004743304
20120726-09_w_23,level_four,4,level_four,1,9.625,1.512,8.742284861,8.734571762,8.711886792,8.731692226,0.001325994,0.003081532,0.002118295,0.004922791,0,0,0,0,0.1,6.77E-11,130,129.5752674,37.51799591,0.013318422,0.450599619,0.028305797,0.001859435,0.002795547,0.002369007,6.450703949,8.36E-10,2.74E+12,0.997868733,0.185161188,0.4303036,1.512,0.769,256,0.991781418,128.1516937,254.0605578,0.984045137,9.643323832,0.71899858,0.706318238,-0.013323103
20120726-09_w_23,level_three,3,level_four,1,9.467,0.931,9.009880905,9.029035047,9.007147803,9.002631878,0.001366122,0.003779944,0.002291297,0.006339824,0,0,0,0,0.1,2.31E-11,132,130.807139,37.79734398,0.013417587,0.378752387,0.025536923,0.002142618,0.002447267,0.001720439,6.012753428,2.21E-10,4.55E+11,0.999188271,0.130619565,0.361413288,0.931,0.7865,256,0.98781769,127.9042202,253.1193172,0.942564167,8.93883104,0.718747465,0.695625979,0.008021763
20120726-09_w_23,level_three,3,level_four,1,9.417,0.511,9.234923764,9.233825698,9.241168675,9.234126021,0.001463423,0.012054219,0.002515453,0.020719788,0,0,0,0,0.1,1.03E-11,130,129.3137943,37.4196203,0.0132835,0.124576656,0.018713125,0.005915445,0.008288258,0.004791028,5.425112658,7.13E-11,7.48E+11,0.998329455,0.014738788,0.121403409,0.512,0.205,256,0.989144091,128.0821252,253.3272838,0.881502129,7.957415163,0.724826294,0.709921704,-0.029715402
20120726-09_w_23,level_one,1,level_four,1,9.045,0.647,8.614014844,8.611940435,8.597253769,8.61128683,0.001263849,0.005829234,0.00215524,0.009940581,0,0,0,0,0.1,1.13E-11,131,129.9881425,37.4092465,0.013279818,0.226833081,0.022198781,0.003515763,0.0043211,0.003494267,5.399680169,8.91E-11,3.28E+11,0.99855211,0.047007558,0.216812265,0.647,0.302,256,0.990524119,128.1023046,253.7377289,0.862261541,7.996183386,0.728797902,0.716674181,0.003850446
20120726-09_w_23,level_zero,0,level_zero,0,8.644,0.26,8.494725007,8.493786141,8.492501726,8.49442279,0.00118892,0.016589389,0.002070337,0.028888084,0,0,0,0,0.1,2.91E-12,132,130.9988398,37.57569962,0.013338907,0.075115,0.002299962,0.012786203,0.015150449,0.012989787,5.483786284,1.36E-11,66130982299,0.997470968,0.005136234,0.071667525,0.26,0.119,256,0.990744834,127.9571374,253.8536199,0.997947476,7.888002097,0.702375618,0.691836106,-0.002790179
20120726-09_w_23,level_one,1,level_four,1,8.868,0.535,8.543360402,8.544160864,8.537065409,8.540897054,0.001245028,0.006067938,0.002095204,0.01021147,0,0,0,0,0.1,1.36E-11,131,130.1992369,37.5685826,0.01333638,0.213747512,0.023740366,0.002540158,0.004063087,0.001816653,5.388566443,1.15E-10,2.09E+11,0.999573984,0.042099427,0.205181449,0.535,0.41,256,0.988174388,128.0603451,253.1567392,0.780375374,8.011041468,0.7370116,0.720102518,-0.001953125
20120726-09_w_23,level_zero,0,level_zero,0,8.514,0.148,8.45648013,8.45766345,8.45474186,8.456394746,0.00121875,0.032065788,0.002112611,0.05558362,0,0,0,0,0.1,3.11E-12,131,129.7701069,37.17978651,0.013198362,0.039585684,0.002645713,0.021500904,0.026007424,0.019878154,4.635960948,1.39E-11,51445629404,0.997483513,0.001444593,0.038007798,0.148,0.053,256,0.990752233,127.9849671,253.8540985,0.898552404,6.66910854,0.709712787,0.70028958,0.007979911
20120726-09_w_23,level_one,1,level_four,1,8.271,0.084,8.229947938,8.230849697,8.229113984,8.229917288,0.001123935,0.050030768,0.001957726,0.087146132,0,0,0,0,0.1,2.78E-12,131,130.2694248,37.32484872,0.013249858,0.022963049,0.002441458,0.039239232,0.04673338,0.03777545,4.262259348,1.32E-11,45004315308,0.995584567,0.00050467,0.022464869,0.084,0.036,256,0.991152406,128.0837123,253.9153793,0.614387787,6.128551145,0.766373154,0.758764009,0.008370536
20120726-09_w_23,level_zero,0,level_zero,0,8.274,0.193,8.159915298,8.160663379,8.160167644,8.159734114,0.001069247,0.01966013,0.001880995,0.034585642,0,0,0,0,0.1,2.43E-12,130,130.1430591,37.36212593,0.01326309,0.056945012,0.003143121,0.013721009,0.016668815,0.013091466,5.025427932,1.16E-11,71358393093,0.997524925,0.0029579,0.054386577,0.193,0.078,256,0.991999515,128.0556368,254.1684484,0.988207368,7.227440751,0.7313909,0.71544094,0.000697545
20120726-09_w_23,level_two,2,level_four,1,8.69,0.685,8.265664185,8.269974269,8.252277997,8.261241747,0.001165483,0.004310247,0.001983304,0.007334753,0,0,0,0,0.1,1.36E-11,130,129.8738041,37.43327532,0.013288348,0.283320527,0.022626772,0.002036315,0.002306774,0.001522506,5.411306561,1.20E-10,6.59E+11,0.999098194,0.073115172,0.270398173,0.685,0.5375,256,0.989991179,128.095019,253.6549452,0.86300842,8.039871421,0.740631789,0.725782122,0.023367746
20120726-09_w_23,level_four,4,level_four,1,9.42,1.443,8.618858127,8.639376048,8.604042836,8.603585729,0.001358665,0.002648709,0.002153464,0.004198164,0,0,0,0,0.1,9.97E-11,130,129.9255823,38.08722523,0.013520492,0.537573658,0.038745599,0.001405321,0.001950873,0.001597061,5.858118441,1.30E-09,1.03E+12,0.998633488,0.263121421,0.512953625,1.445,1.071,256,0.988690688,128.1911203,253.234557,0.959484697,8.865258704,0.715627306,0.697361881,-0.014508929
20120726-09_w_23,level_four,4,level_four,1,10.619,2.274,9.109237191,9.032834171,8.971449275,9.082898119,0.001602628,0.0023148,0.002337833,0.003376714,0,0,0,0,0.1,8.24E-10,131,130.2432441,38.67605652,0.01372952,0.724836366,0.061148514,0.001318389,0.001792005,0.001538057,5.870736806,1.31E-08,5.58E+11,0.99808839,0.479334123,0.692339601,2.277,1.02,256,0.986748229,128.1827967,252.7726954,0.925786314,9.052423257,0.708610571,0.699508137,-0.020703125
20120726-09_w_23,level_one,1,level_four,1,9.071,0.342,8.875510972,8.875579137,8.872736364,8.874734824,0.001328125,0.011313253,0.002294849,0.019548015,0,0,0,0,0.1,5.74E-12,131,130.1953427,37.37368052,0.013267192,0.12251732,0.010478899,0.006555552,0.007961811,0.005267299,5.50885253,3.33E-11,81862438190,0.999259224,0.013781704,0.117395503,0.342,0.2275,256,0.99090006,128.0506729,253.8744258,0.953683617,7.928866896,0.804224531,0.780833718,-0.001116071
20120726-09_w_23,level_zero,0,level_zero,0,8.823,0.355,8.597354998,8.598942721,8.594016129,8.596761093,0.001256037,0.012427304,0.002151332,0.021285408,0,0,0,0,0.1,7.67E-12,130,130.0451429,37.2278145,0.013215412,0.103895113,0.016347927,0.007972272,0.010457093,0.008108285,5.336889376,5.17E-11,42698821400,0.999360432,0.010215296,0.101070749,0.355,0.158,256,0.990160208,128.0923618,253.6354637,0.621646567,7.77890819,0.712096131,0.702435421,-0.002511161
20120726-09_w_23,level_two,2,level_four,1,10.103,1.049,9.549376425,9.55927375,9.541247409,9.540634363,0.00160902,0.003937987,0.002585435,0.006327709,0,0,0,0,0.1,7.57E-11,130,129.3518329,37.70840608,0.013386016,0.426313542,0.04182378,0.001968832,0.002613836,0.001405562,5.790947536,8.76E-10,1.35E+11,0.999547443,0.166945329,0.408589439,1.049,0.834,256,0.984305176,128.0396079,252.2101024,0.84070291,8.783995114,0.613984997,0.603556292,0.00327846
20120726-09_w_23,level_three,3,level_four,1,9.451,0.915,8.956208879,8.95443908,8.932805774,8.949100106,0.001376065,0.003856326,0.002313321,0.00648292,0,0,0,0,0.1,2.86E-11,130,129.8654255,37.68731829,0.01337853,0.373825186,0.030497142,0.002342303,0.002401909,0.002153511,5.507689491,2.89E-10,3.66E+11,0.998948952,0.127329977,0.356833262,0.915,0.714,256,0.988242647,128.0179649,253.2016836,0.937376216,8.315229331,0.775567373,0.755735102,-0.0109375
20120726-09_w_23,level_three,3,level_four,1,9.108,0.618,8.820466593,8.819505967,8.826040103,8.817191693,0.001321378,0.005497059,0.002217052,0.009223148,0,0,0,0,0.1,1.89E-11,131,130.1458057,37.52090224,0.013319454,0.250472775,0.027442074,0.003398503,0.00342209,0.002700869,5.293208264,1.72E-10,2.22E+11,0.999371272,0.057782081,0.240379036,0.618,0.479,256,0.987227675,128.0774493,252.9432793,0.876025581,8.029574974,0.759989059,0.751142914,-0.013183594
20120726-09_w_23,level_one,1,level_four,1,8.916,0.526,8.616415412,8.610725843,8.612236211,8.614096557,0.001293324,0.006469106,0.002247247,0.011240556,0,0,0,0,0.1,1.07E-11,131,130.2478561,37.45972994,0.013297739,0.208581029,0.01905573,0.003760796,0.00441637,0.003322226,5.63652542,8.15E-11,2.57E+11,0.999591767,0.039969251,0.199923112,0.526,0.4015,256,0.988409503,128.0252435,253.2003826,0.864850401,8.255893092,0.765779185,0.756160427,-0.009486607
20120726-09_w_23,level_zero,0,level_zero,0,8.481,0.113,8.416766047,8.417859338,8.416756381,8.416719915,0.001194247,0.042847549,0.002105861,0.075554714,0,0,0,0,0.1,2.86E-12,131,130.0728308,37.34266428,0.013256182,0.028587476,0.002126337,0.03401235,0.039999085,0.033368825,4.51657909,1.25E-11,43737438084,0.997471208,0.000776849,0.027872006,0.113,0.045,256,0.990214509,127.9734354,253.6649072,0.214288152,6.492617075,0.710610012,0.689641696,-0.021275112
20120726-09_w_23,level_two,2,level_four,1,9.088,0.614,8.74774581,8.749348668,8.743667092,8.744787362,0.001290483,0.005671748,0.002150266,0.009450546,0,0,0,0,0.1,1.58E-11,131,130.1671569,37.61105184,0.013351456,0.236996769,0.023199113,0.004059084,0.004470524,0.003650824,5.680674844,1.40E-10,3.04E+11,0.999634879,0.051769114,0.227528271,0.614,0.452,256,0.986865641,128.0208528,252.8430771,0.760406745,8.441221433,0.715477248,0.702329118,-0.022391183
20120726-09_w_23,level_one,1,level_four,1,8.58,0.327,8.368862871,8.370391003,8.36414268,8.367999645,0.001162287,0.009668007,0.002013854,0.016751421,0,0,0,0,0.1,4.44E-12,130,129.7895072,37.28704237,0.013236437,0.125811525,0.010076665,0.004094737,0.005951251,0.002913994,5.117232635,2.60E-11,86082385281,0.999183939,0.014452827,0.120219911,0.327,0.218,256,0.990371132,128.0024825,253.777251,0.813098025,7.396715331,0.788307347,0.769031759,-0.006082589
20120726-09_w_23,level_zero,0,level_zero,0,8.37,0.141,8.296193552,8.296733742,8.295670127,8.296101171,0.001114702,0.02846675,0.001937833,0.049487507,0,0,0,0,0.1,2.68E-12,131,129.5531414,37.27627774,0.013232615,0.041061788,0.000652763,0.023100154,0.027404676,0.023738329,4.91328631,1.30E-11,32097424027,0.997080768,0.001533351,0.039158025,0.141,0.065,256,0.992275983,128.1255775,254.1978083,0.993144639,7.070624415,0.740476517,0.720677407,0.004296875
20120726-09_w_23,level_four,4,level_four,1,9.969,1.812,8.698906493,8.648879808,8.56422187,8.681688321,0.00142294,0.002600661,0.002174423,0.003974121,0,0,0,0,0.1,2.67E-10,130,129.5422851,38.17275308,0.013550853,0.572932372,0.046284554,0.00136651,0.001849746,0.00164452,5.795115478,3.90E-09,1.17E+12,0.998070533,0.29936835,0.547145638,1.815,0.9555,256,0.987678136,128.0799999,253.0583257,0.901514883,8.828066133,0.651921916,0.64149311,-0.005115327
20120726-09_w_23,level_four,4,level_four,1,10.908,2.201,9.547734381,9.524081657,9.438794479,9.517420305,0.001705256,0.002242694,0.00263659,0.003467553,0,0,0,0,0.1,3.35E-10,131,130.2969722,38.46832696,0.013655778,0.797642981,0.045733932,0.001241995,0.001792591,0.001517232,6.421916069,4.81E-09,1.56E+12,0.998649206,0.578147782,0.760360298,2.201,1.5555,256,0.987072769,128.1875321,252.8023091,0.926184844,9.761269804,0.752659116,0.738455136,0.003696987
20120726-09_w_23,level_three,3,level_four,1,10.507,1.515,9.636591327,9.629522876,9.617958101,9.626049698,0.001541903,0.00342112,0.002561989,0.00568445,0,0,0,0,0.1,3.78E-11,131,130.0220711,37.64144491,0.013362245,0.472692058,0.020725151,0.002242848,0.003054772,0.002682917,6.672429796,3.87E-10,8.78E+11,0.997981154,0.203131714,0.450701358,1.519,0.8225,256,0.989888025,127.9614575,253.6053891,0.976981416,9.893625843,0.749860055,0.730515466,-0.026450893
20120726-09_w_23,level_one,1,level_four,1,9.015,0.479,8.717932722,8.71201261,8.717514806,8.716658502,0.001235085,0.008284985,0.002123979,0.014247707,0,0,0,0,0.1,5.78E-12,130,129.4787853,37.15593252,0.013189894,0.155900528,0.008986999,0.00535261,0.005917666,0.003872286,5.783863607,3.66E-11,2.51E+11,0.998812628,0.022223393,0.149075126,0.479,0.2695,256,0.992323808,128.2192296,254.0921007,0.984549866,8.372264573,0.730172038,0.717669239,-0.000111607
20120726-09_w_23,level_zero,0,level_zero,0,9.17,0.372,9.083041945,9.082171821,9.088203614,9.082731274,0.001393111,0.018540941,0.002409947,0.032074032,0,0,0,0,0.1,8.58E-12,131,129.9432644,37.61750234,0.013353746,0.07409679,0.017677757,0.012718656,0.014866109,0.012189525,5.050880476,5.67E-11,63755368159,0.998065156,0.005645569,0.075137005,0.376,0.108,256,0.989010138,128.0033907,253.4280043,0.619582029,7.501441225,0.703372237,0.685187111,0.005719866
20120726-09_w_23,level_four,4,level_four,1,10.145,1.997,8.630914865,8.542290226,8.470020186,8.618097622,0.001603693,0.003410081,0.002197513,0.004672776,0,0,0,0,0.1,4.17E-09,132,130.1172526,39.28267929,0.013944863,0.483984894,0.071184785,0.002152344,0.003016781,0.002516878,6.113786114,7.30E-08,8.56E+11,0.998578244,0.221163293,0.470280016,2.005,0.3465,256,0.977139696,128.1564525,250.3777869,0.562909543,9.520787964,0.682243707,0.672176478,-0.005719866
20120726-09_w_23,level_one,1,level_four,1,8.713,0.255,8.519511509,8.523592982,8.516824645,8.519348243,0.001223722,0.023197292,0.002128242,0.040343687,0,0,0,0,0.1,3.68E-12,131,130.5841749,37.4925492,0.013309389,0.053673602,0.009421622,0.015913621,0.018630426,0.014342443,4.683970101,1.86E-11,76729354601,0.997346272,0.002782856,0.052752778,0.255,0.034,256,0.991654985,128.124091,253.9968903,0.543679438,6.792269373,0.731580236,0.713727216,0.005022321
20120726-09_w_23,level_zero,0,level_zero,0,8.535,0.323,8.347740983,8.346965131,8.349669704,8.347132055,0.001142045,0.011324831,0.002003908,0.019871289,0,0,0,0,0.1,3.12E-12,131,130.2888604,37.11405727,0.013175029,0.10554901,0.004554622,0.008505633,0.008669908,0.007814595,5.522586538,1.54E-11,99946841284,0.998598623,0.010169587,0.10084437,0.323,0.191,256,0.990629362,127.9305244,253.7579058,0.966610964,7.945398982,0.721532812,0.703548051,0.005440848
20120726-09_w_23,level_one,1,level_four,1,8.504,0.565,8.084414561,8.089618016,8.06661039,8.082864395,0.001099077,0.00694134,0.001907282,0.012045653,0,0,0,0,0.1,7.25E-12,131,129.9427848,37.43624028,0.0132894,0.16526687,0.017621305,0.003164497,0.004819668,0.002718891,5.544210662,5.47E-11,2.22E+11,0.998167071,0.025070866,0.158337822,0.565,0.183,256,0.990399584,128.0225743,253.7611042,0.796866894,8.107363591,0.755435254,0.731587167,0.002622768
20120726-09_w_23,level_zero,0,level_zero,0,8.164,0.186,8.081400954,8.082895884,8.080851367,8.081186013,0.001086648,0.018433041,0.001884547,0.03196798,0,0,0,0,0.1,3.35E-12,131,130.1181996,37.31639031,0.013246855,0.06026192,0.008519087,0.013590254,0.016386737,0.013471772,5.084373108,1.80E-11,64615074305,0.999592081,0.00347523,0.058951084,0.186,0.111,256,0.991361481,128.062948,253.9845443,0.419660437,7.315320564,0.734458511,0.715274443,-0.00859375
20120726-09_w_23,level_three,3,level_four,1,8.935,1.175,8.107026303,8.120623377,8.036745914,8.097269436,0.001134233,0.002852035,0.001869627,0.004701188,0,0,0,0,0.1,7.21E-11,131,129.9229308,37.783788,0.013412775,0.416540262,0.033948094,0.001330228,0.001843254,0.001330786,5.710472351,9.62E-10,2.77E+11,0.998663888,0.158159311,0.397692482,1.177,0.702,256,0.987454805,128.0640617,253.0073846,0.816489705,8.636696907,0.683020158,0.666088394,-0.020438058
20120726-09_w_23,level_one,1,level_four,1,7.881,0.163,7.793105656,7.794240291,7.794425532,7.792917998,0.001005327,0.018585691,0.001777975,0.032869808,0,0,0,0,0.1,2.00E-12,131,130.182165,37.34275266,0.013256213,0.056569838,0.00205097,0.012949954,0.015143602,0.01258684,4.938431572,8.92E-12,47675030533,0.998983529,0.002925884,0.054091437,0.163,0.105,256,0.99005935,128.0202817,253.6307426,0.94756193,7.10406146,0.737889247,0.723682206,0.004520089
20120726-09_w_23,level_zero,0,level_zero,0,7.677,0.147,7.600344937,7.599540127,7.598968561,7.600231097,0.000946733,0.022754736,0.001690941,0.040641794,0,0,0,0,0.1,1.96E-12,131,130.0617193,37.49214068,0.013309244,0.043549644,0.001499817,0.018661529,0.020529894,0.018357374,4.847198011,8.92E-12,1.07E+11,0.997351403,0.001731057,0.041605973,0.147,0.08,256,0.990979756,128.0102768,253.9282924,0.993788809,6.975989129,0.753436343,0.743614856,-0.015485491
20120726-09_w_23,level_four,4,level_four,1,9.64,0.898,9.242390579,9.252226087,9.239327201,9.237428825,0.001548651,0.005113401,0.002486323,0.008209449,0,0,0,0,0.1,1.32E-10,131,130.0558102,37.61885702,0.013354227,0.312238348,0.038966454,0.00386378,0.004609324,0.003704572,6.13300034,1.74E-09,5.54E+11,0.999217444,0.091724874,0.302861147,0.898,0.579,256,0.984721902,128.0627308,252.2901737,0.788982764,9.106054051,0.646649339,0.637470592,-0.01436942
20120726-09_w_23,level_two,2,level_four,1,9.671,1.212,9.142175082,9.116961165,9.154024113,9.134326944,0.001498935,0.003957088,0.002393961,0.006319898,0,0,0,0,0.1,1.19E-10,131,129.9740538,37.704035,0.013384464,0.393765235,0.032869095,0.003019351,0.003310684,0.002595227,6.138464991,1.55E-09,8.53E+11,0.999303832,0.143487448,0.378797371,1.212,0.5505,256,0.985536866,128.0462168,252.4383695,0.902442748,9.194889029,0.762719922,0.742784046,0.001395089
20120726-09_w_23,level_four,4,level_four,1,10.926,2.701,9.196454805,9.106825566,9.015940433,9.153298545,0.001762429,0.001980147,0.002447602,0.002749962,0,0,0,0,0.1,2.73E-09,130,129.2629484,39.1008328,0.01388031,0.932154641,0.070712995,0.001112541,0.00163878,0.001444345,6.080118522,4.58E-08,2.27E+12,0.998445148,0.792187945,0.890049406,2.708,1.763,256,0.983387203,128.2196596,251.9377028,0.919696083,9.472896439,0.672586691,0.665733136,-0.005185082
20120726-09_w_23,level_three,3,level_four,1,9.557,0.689,9.265648641,9.268793632,9.275961039,9.262824636,0.001493253,0.006526852,0.00245968,0.010751004,0,0,0,0,0.1,3.41E-11,131,130.0771291,37.37065231,0.013266117,0.236285943,0.029753739,0.003609701,0.004375777,0.002981339,5.553025132,3.45E-10,4.18E+11,0.998715418,0.052343075,0.22878609,0.689,0.473,256,0.988052304,128.0957765,253.1364198,0.791185867,8.301727723,0.871257378,0.863167368,-0.064174107
20120726-09_w_23,level_two,2,level_four,1,8.714,0.443,8.448682621,8.453612978,8.446545797,8.44700923,0.001204545,0.007162414,0.002067851,0.012295761,0,0,0,0,0.1,7.80E-12,131,129.8244906,37.32701485,0.013250626,0.175557172,0.016656251,0.002945888,0.004709849,0.002074673,5.297332115,5.62E-11,2.22E+11,0.99947894,0.028283138,0.168175913,0.443,0.337,256,0.989846361,128.0008608,253.5855694,0.814097499,7.817722663,0.781349136,0.770086415,-0.008035714
20120726-09_w_23,level_four,4,level_four,1,9.415,1.536,8.273789856,8.22311457,8.160078247,8.264738374,0.001290838,0.003335695,0.001956661,0.005056269,0,0,0,0,0.1,4.11E-10,130,129.7773703,38.20253955,0.013561427,0.402009353,0.055542206,0.001518711,0.002228163,0.001786727,5.60333593,6.47E-09,1.91E+12,0.997361559,0.149751347,0.386977192,1.54,0.483,256,0.987503854,128.1716069,252.9985056,0.869956923,8.676629732,0.709071195,0.688659675,-0.028180804
